feedback_id,session_id,exercise_id,difficulty_1_10,mmc_1_10,discomfort_1_10
6443,1282,27,8.5,7.8,1.7
6444,1282,350,4.8,7.6,1.9
6445,1282,56,6.4,6.8,1.8
6446,1282,44,4.7,7.7,2.5
6447,1282,271,4.4,8.8,2.3
6448,1283,61,6.8,9.9,2.1
6449,1283,413,5.3,7.3,2.7
6450,1283,17,7.7,7.3,1.4
6451,1283,154,8.6,9.3,1.9
6452,1283,262,7.2,9.9,3.2
6453,1284,321,6.7,9.4,3.4
6454,1284,289,5.6,9.7,0.5
6455,1284,28,5.1,8.4,3.2
6456,1284,173,6.7,8.5,1.7
6457,1284,400,7.1,7.6,3.0
6458,1284,299,6.7,9.7,2.3
6459,1285,165,6.7,8.9,3.3
6460,1285,416,7.0,10.0,0.1
6461,1285,280,5.0,7.3,2.0
6462,1285,392,7.4,8.7,3.6
6463,1286,272,6.8,8.1,2.8
6464,1286,131,6.5,10.0,2.9
6465,1286,267,4.6,8.7,1.3
6466,1286,211,5.2,10.0,1.6
6467,1286,268,7.8,9.9,1.8
6468,1287,152,6.7,8.4,1.5
6469,1287,32,6.2,8.7,1.3
6470,1287,268,7.4,8.4,1.2
6471,1287,223,6.1,9.0,1.3
6472,1287,297,4.9,10.0,0.0
6473,1288,371,5.1,7.2,3.1
6474,1288,333,7.4,9.3,1.9
6475,1288,244,6.1,7.2,1.2
6476,1288,121,7.4,9.3,1.4
6477,1288,27,6.5,7.9,2.4
6478,1288,312,5.1,8.4,3.0
6479,1289,260,6.3,8.1,5.6
6480,1289,242,3.5,5.8,3.7
6481,1289,288,6.5,10.0,1.5
6482,1289,5,7.2,7.5,1.5
6483,1289,99,4.5,8.3,0.0
6484,1290,336,8.5,6.5,1.1
6485,1290,28,7.5,8.0,2.4
6486,1290,420,6.3,7.4,0.4
6487,1290,222,7.7,8.8,3.0
6488,1290,138,6.9,9.1,1.6
6489,1291,212,6.3,8.3,3.0
6490,1291,119,7.5,9.4,1.2
6491,1291,282,4.2,6.7,0.9
6492,1291,63,7.1,7.5,1.0
6493,1291,306,5.6,8.4,0.3
6494,1291,229,10.0,8.9,2.5
6495,1292,297,5.1,6.4,1.6
6496,1292,134,4.9,10.0,2.4
6497,1292,357,5.8,8.2,0.9
6498,1292,115,5.0,8.4,1.4
6499,1293,85,7.5,6.6,4.6
6500,1293,309,7.1,9.6,3.3
6501,1293,310,5.9,7.3,2.7
6502,1293,289,5.4,8.4,0.1
6503,1294,92,5.9,10.0,1.4
6504,1294,116,5.5,10.0,0.6
6505,1294,353,4.6,9.9,2.1
6506,1294,163,6.7,9.4,3.2
6507,1295,195,5.4,8.3,2.3
6508,1295,27,6.9,9.3,1.4
6509,1295,126,5.9,9.1,0.6
6510,1295,326,8.1,9.0,2.1
6511,1295,114,5.6,8.0,3.2
6512,1295,400,6.3,9.2,2.2
6513,1296,115,6.7,5.7,3.1
6514,1296,387,6.5,7.6,2.3
6515,1296,399,7.6,9.5,1.7
6516,1296,248,5.8,8.5,1.1
6517,1296,33,4.7,9.4,2.1
6518,1296,238,7.4,8.3,1.5
6519,1297,369,6.8,8.6,0.6
6520,1297,315,7.9,7.7,2.3
6521,1297,307,9.2,8.3,1.2
6522,1297,327,4.9,7.3,1.4
6523,1297,88,4.5,8.8,3.2
6524,1297,22,6.5,8.9,2.2
6525,1298,231,7.7,8.7,3.1
6526,1298,365,7.8,8.0,3.6
6527,1298,51,6.8,10.0,2.2
6528,1298,416,6.3,8.4,3.6
6529,1298,18,6.4,6.6,1.0
6530,1298,276,7.7,5.9,3.1
6531,1299,29,6.6,8.4,2.8
6532,1299,294,8.0,8.3,3.9
6533,1299,315,8.4,10.0,1.9
6534,1299,387,4.6,8.3,2.8
6535,1299,234,3.6,8.7,1.8
6536,1300,90,3.5,10.0,0.6
6537,1300,281,8.3,9.0,2.7
6538,1300,411,5.6,8.4,3.2
6539,1300,81,9.4,8.8,2.3
6540,1300,394,7.3,7.6,2.7
6541,1300,153,5.2,10.0,0.8
6542,1301,219,8.5,7.9,1.8
6543,1301,405,5.8,10.0,0.0
6544,1301,244,9.3,6.6,3.2
6545,1301,201,5.0,8.9,4.5
6546,1301,126,7.2,9.3,2.5
6547,1301,333,6.9,9.2,2.3
6548,1302,175,5.9,7.9,1.1
6549,1302,22,6.8,8.3,2.6
6550,1302,34,4.8,5.9,2.8
6551,1302,190,6.2,8.2,2.4
6552,1302,180,8.1,6.1,2.9
6553,1302,77,6.2,7.3,3.3
6554,1303,72,6.2,7.1,1.6
6555,1303,13,6.6,7.6,0.0
6556,1303,316,7.2,8.3,2.6
6557,1303,244,6.6,7.8,2.7
6558,1304,101,7.9,8.1,1.4
6559,1304,404,8.2,8.8,4.1
6560,1304,76,7.1,6.5,2.0
6561,1304,329,7.1,6.1,3.4
6562,1305,300,8.1,9.7,3.5
6563,1305,23,6.2,7.5,3.5
6564,1305,331,5.9,7.3,2.4
6565,1305,154,6.2,10.0,2.0
6566,1306,87,8.9,8.3,2.3
6567,1306,48,5.6,8.1,2.9
6568,1306,219,6.6,10.0,2.4
6569,1306,106,6.5,7.1,3.2
6570,1307,391,6.6,4.6,3.4
6571,1307,131,6.5,9.3,3.3
6572,1307,374,3.7,6.0,0.7
6573,1307,94,6.1,9.7,2.1
6574,1308,70,7.5,6.3,2.1
6575,1308,155,4.8,8.4,2.4
6576,1308,99,6.6,6.2,1.6
6577,1308,325,5.4,10.0,3.2
6578,1308,169,6.3,9.1,2.8
6579,1309,343,5.0,9.5,3.3
6580,1309,102,7.0,8.5,2.6
6581,1309,198,6.4,7.2,0.3
6582,1309,400,6.9,9.4,2.6
6583,1310,301,7.5,9.0,3.2
6584,1310,151,4.7,7.3,1.5
6585,1310,171,8.7,8.8,0.3
6586,1310,79,6.7,7.9,1.7
6587,1310,325,6.7,9.5,1.6
6588,1310,169,7.9,9.2,2.7
6589,1311,369,6.5,9.4,2.3
6590,1311,33,4.1,8.7,2.6
6591,1311,115,7.0,9.1,2.5
6592,1311,81,5.0,8.9,1.7
6593,1312,239,5.5,9.4,1.8
6594,1312,347,5.6,7.3,3.2
6595,1312,361,6.8,8.1,2.2
6596,1312,71,7.8,8.2,2.7
6597,1312,72,8.0,9.9,2.8
6598,1313,42,7.6,10.0,1.4
6599,1313,325,8.4,8.6,1.7
6600,1313,101,5.7,7.4,1.4
6601,1313,288,6.1,8.7,2.7
6602,1313,63,5.6,8.9,2.0
6603,1314,88,7.1,10.0,2.2
6604,1314,304,5.0,8.5,3.6
6605,1314,346,5.4,7.3,3.3
6606,1314,206,6.7,8.9,2.4
6607,1314,391,4.5,9.4,1.3
6608,1314,193,6.3,6.7,2.3
6609,1315,221,7.4,9.2,2.2
6610,1315,111,3.9,8.9,3.8
6611,1315,258,5.1,8.7,0.8
6612,1315,50,4.4,10.0,1.2
6613,1316,77,6.3,6.9,0.8
6614,1316,81,7.2,7.7,2.7
6615,1316,131,5.4,8.6,1.4
6616,1316,228,5.1,7.7,1.8
6617,1317,335,3.3,8.1,2.2
6618,1317,351,4.4,6.8,2.6
6619,1317,140,4.6,8.6,0.3
6620,1317,417,4.7,8.0,2.6
6621,1317,357,7.1,7.8,0.9
6622,1317,175,6.2,9.5,0.0
6623,1318,299,7.5,6.9,3.2
6624,1318,338,5.8,8.0,3.1
6625,1318,305,5.8,7.1,2.9
6626,1318,319,6.9,9.9,3.0
6627,1319,155,6.5,5.4,1.3
6628,1319,329,5.1,9.1,4.4
6629,1319,288,7.8,8.2,1.9
6630,1319,113,2.7,8.0,2.4
6631,1319,103,5.5,10.0,2.9
6632,1320,234,5.4,9.9,0.8
6633,1320,190,4.8,8.9,2.8
6634,1320,61,6.6,8.0,2.4
6635,1320,36,7.1,10.0,2.2
6636,1321,83,5.6,10.0,2.0
6637,1321,37,5.8,7.9,2.3
6638,1321,378,5.4,6.9,2.2
6639,1321,114,6.3,7.7,1.4
6640,1321,182,8.0,6.9,2.2
6641,1322,180,6.1,8.5,1.7
6642,1322,203,5.1,7.7,2.6
6643,1322,154,4.9,7.2,2.8
6644,1322,94,5.0,9.8,3.1
6645,1322,413,7.0,8.2,2.3
6646,1323,90,6.7,9.1,1.9
6647,1323,49,7.9,8.8,2.2
6648,1323,21,5.9,7.8,2.9
6649,1323,88,6.4,10.0,2.4
6650,1323,205,6.1,9.4,0.8
6651,1323,391,6.5,8.5,2.9
6652,1324,106,5.7,7.7,1.4
6653,1324,338,4.8,7.1,0.1
6654,1324,114,4.9,7.8,3.3
6655,1324,44,6.2,8.8,3.6
6656,1324,71,5.7,8.3,2.7
6657,1324,183,5.0,9.1,2.0
6658,1325,276,5.2,9.3,3.2
6659,1325,220,6.8,9.8,4.3
6660,1325,196,6.3,9.9,2.3
6661,1325,127,4.5,9.2,1.3
6662,1325,70,7.0,6.9,2.3
6663,1326,165,6.3,8.3,3.3
6664,1326,298,5.2,9.2,2.4
6665,1326,127,5.1,9.1,0.1
6666,1326,51,5.5,8.2,4.1
6667,1326,365,6.3,9.6,2.3
6668,1326,101,7.0,7.7,2.5
6669,1327,94,6.9,10.0,2.8
6670,1327,256,8.8,6.9,3.2
6671,1327,262,6.9,7.7,3.9
6672,1327,224,5.5,8.0,1.5
6673,1328,126,5.8,8.5,3.1
6674,1328,310,7.4,8.6,1.9
6675,1328,121,8.7,7.3,2.7
6676,1328,287,7.3,7.5,2.0
6677,1328,222,6.9,8.0,0.9
6678,1328,174,5.5,6.9,3.5
6679,1329,276,3.8,6.2,3.3
6680,1329,212,4.4,7.6,1.5
6681,1329,18,7.1,7.7,3.0
6682,1329,171,4.5,7.2,1.8
6683,1329,330,5.2,9.1,1.5
6684,1329,278,5.4,10.0,3.7
6685,1330,375,3.8,8.4,1.9
6686,1330,93,7.5,9.6,2.9
6687,1330,159,7.0,10.0,2.4
6688,1330,271,5.8,8.0,2.2
6689,1331,231,4.4,9.1,1.7
6690,1331,330,4.7,8.1,3.2
6691,1331,353,6.4,8.7,4.6
6692,1331,398,8.1,6.6,2.7
6693,1331,164,5.2,9.2,3.1
6694,1331,407,4.3,8.9,2.1
6695,1332,256,7.6,6.9,2.9
6696,1332,181,4.0,8.9,0.9
6697,1332,88,5.1,10.0,2.2
6698,1332,19,6.6,6.9,2.7
6699,1332,17,6.6,9.5,2.5
6700,1332,32,6.8,7.8,0.6
6701,1333,259,6.3,7.5,1.2
6702,1333,388,6.2,8.6,2.2
6703,1333,28,7.4,9.2,2.4
6704,1333,121,6.2,9.4,0.7
6705,1333,253,7.8,7.5,1.4
6706,1334,116,6.2,6.3,2.2
6707,1334,155,5.7,7.6,2.4
6708,1334,278,6.6,6.2,2.1
6709,1334,280,4.7,7.5,1.1
6710,1334,163,7.7,9.7,2.6
6711,1334,324,5.0,9.4,2.7
6712,1335,331,5.2,6.2,2.1
6713,1335,49,4.9,5.0,1.3
6714,1335,53,7.2,8.8,2.8
6715,1335,153,5.3,7.3,1.9
6716,1336,167,5.7,7.8,1.6
6717,1336,44,4.6,6.8,2.0
6718,1336,39,5.1,9.0,2.8
6719,1336,50,6.7,4.8,2.6
6720,1336,87,8.7,10.0,1.4
6721,1336,343,5.8,10.0,2.1
6722,1337,291,8.1,7.8,2.3
6723,1337,212,7.6,7.0,3.6
6724,1337,384,5.7,8.4,2.7
6725,1337,46,5.5,10.0,2.2
6726,1338,294,7.2,8.3,3.3
6727,1338,203,5.4,9.5,1.6
6728,1338,55,7.1,9.9,0.0
6729,1338,297,7.0,10.0,1.6
6730,1338,181,7.3,9.0,1.6
6731,1338,2,5.0,9.8,2.3
6732,1339,227,5.2,8.4,1.8
6733,1339,94,7.4,8.9,2.7
6734,1339,153,6.3,7.8,2.5
6735,1339,339,5.1,7.9,1.2
6736,1339,26,3.1,9.4,1.4
6737,1340,361,6.3,10.0,4.1
6738,1340,368,4.7,8.4,1.5
6739,1340,162,2.5,7.8,2.1
6740,1340,85,6.5,9.0,1.2
6741,1340,400,8.8,10.0,1.7
6742,1340,352,5.0,8.9,1.5
6743,1341,94,5.3,9.6,1.4
6744,1341,32,6.8,9.4,2.4
6745,1341,58,5.3,10.0,2.1
6746,1341,417,4.1,8.0,2.8
6747,1342,317,7.2,6.8,3.4
6748,1342,249,8.3,8.8,3.7
6749,1342,239,5.0,9.7,2.9
6750,1342,370,5.5,8.7,3.2
6751,1342,361,7.6,7.4,1.1
6752,1343,240,4.8,7.9,0.5
6753,1343,204,6.5,6.6,4.0
6754,1343,128,7.9,7.2,2.5
6755,1343,264,6.0,9.2,5.1
6756,1343,70,5.3,9.7,1.5
6757,1344,112,4.0,7.5,4.0
6758,1344,17,9.4,9.4,1.7
6759,1344,268,7.6,8.0,2.1
6760,1344,202,8.5,6.1,2.8
6761,1344,88,7.5,8.2,2.4
6762,1345,388,5.6,7.9,2.3
6763,1345,370,7.1,9.5,2.7
6764,1345,219,5.1,7.3,1.7
6765,1345,263,5.2,8.6,1.6
6766,1345,162,7.3,9.8,2.3
6767,1346,177,7.9,10.0,2.4
6768,1346,4,5.3,10.0,1.4
6769,1346,127,4.0,7.6,4.8
6770,1346,324,6.4,9.4,3.2
6771,1347,294,4.8,10.0,1.1
6772,1347,22,5.6,8.9,2.8
6773,1347,17,7.6,10.0,3.3
6774,1347,53,7.0,8.8,1.5
6775,1348,276,6.0,7.2,1.9
6776,1348,127,7.4,9.5,3.6
6777,1348,398,7.2,9.1,2.4
6778,1348,165,6.8,6.7,2.0
6779,1348,220,5.4,7.6,3.4
6780,1349,263,6.5,8.0,2.6
6781,1349,244,6.6,8.6,2.0
6782,1349,75,3.9,10.0,2.4
6783,1349,111,7.7,8.8,3.1
6784,1350,63,6.3,9.2,1.3
6785,1350,127,3.7,7.4,2.6
6786,1350,185,6.7,9.3,3.4
6787,1350,151,6.4,10.0,2.2
6788,1350,65,4.4,8.9,1.8
6789,1350,329,6.9,8.8,1.4
6790,1351,248,7.0,8.6,2.6
6791,1351,193,4.2,7.6,2.9
6792,1351,17,6.1,8.9,2.5
6793,1351,152,5.3,6.9,1.4
6794,1351,228,4.5,9.1,2.8
6795,1352,99,9.1,8.7,2.3
6796,1352,161,5.9,8.7,2.3
6797,1352,128,6.9,7.8,2.3
6798,1352,212,6.2,8.4,2.9
6799,1353,300,7.3,7.5,2.4
6800,1353,61,6.4,9.0,3.9
6801,1353,157,3.7,8.0,1.2
6802,1353,131,7.1,9.0,3.1
6803,1353,58,4.2,8.3,1.1
6804,1353,273,6.9,9.6,2.6
6805,1354,162,6.6,8.1,1.8
6806,1354,372,7.1,9.1,2.8
6807,1354,388,6.6,9.6,1.6
6808,1354,312,5.4,6.8,4.1
6809,1354,326,6.0,7.7,1.8
6810,1354,252,5.4,9.3,2.9
6811,1355,116,7.3,7.9,0.9
6812,1355,163,7.0,8.2,1.8
6813,1355,392,4.6,7.3,2.6
6814,1355,242,4.8,7.8,3.5
6815,1355,113,5.4,9.7,1.8
6816,1355,330,8.0,7.3,3.1
6817,1356,247,7.2,8.3,1.1
6818,1356,193,7.6,10.0,1.8
6819,1356,382,5.4,7.2,2.5
6820,1356,12,6.5,9.8,2.5
6821,1356,369,5.9,7.5,2.5
6822,1357,164,4.2,9.1,0.6
6823,1357,127,5.0,8.8,1.2
6824,1357,246,7.4,8.6,2.5
6825,1357,298,5.3,7.6,3.1
6826,1358,298,5.3,8.4,2.1
6827,1358,80,3.0,6.8,2.2
6828,1358,325,4.6,9.6,3.0
6829,1358,301,6.0,9.7,3.0
6830,1358,323,7.6,8.3,2.3
6831,1359,131,8.2,10.0,2.4
6832,1359,88,5.9,7.0,2.7
6833,1359,238,9.2,10.0,3.0
6834,1359,2,6.5,7.2,1.4
6835,1359,17,6.2,9.3,4.2
6836,1359,21,6.2,9.6,2.0
6837,1360,130,5.4,8.4,1.8
6838,1360,138,6.7,9.3,3.8
6839,1360,150,5.2,10.0,2.1
6840,1360,114,6.9,8.2,2.3
6841,1360,31,5.4,8.9,2.2
6842,1361,307,3.4,8.3,2.1
6843,1361,211,7.3,9.2,2.7
6844,1361,331,7.9,6.7,1.9
6845,1361,57,8.8,7.3,3.6
6846,1361,232,6.1,8.1,1.5
6847,1362,99,6.1,8.0,3.3
6848,1362,101,6.5,7.2,1.6
6849,1362,164,8.2,9.0,1.1
6850,1362,113,8.1,9.7,4.0
6851,1362,10,5.3,6.9,0.1
6852,1363,88,6.7,7.0,4.0
6853,1363,374,7.2,7.6,2.1
6854,1363,136,6.4,10.0,1.2
6855,1363,152,5.8,5.8,4.3
6856,1363,19,6.2,7.2,2.7
6857,1363,157,6.1,9.8,1.8
6858,1364,297,4.8,8.4,3.1
6859,1364,232,4.8,8.6,0.0
6860,1364,331,5.2,9.7,4.5
6861,1364,267,5.5,9.9,2.6
6862,1364,153,7.6,8.9,2.9
6863,1364,328,4.1,9.0,0.7
6864,1365,176,6.5,6.5,3.6
6865,1365,169,3.7,7.2,1.7
6866,1365,246,7.5,8.6,2.0
6867,1365,323,7.1,10.0,2.6
6868,1366,185,7.2,7.8,1.7
6869,1366,80,7.7,8.7,4.0
6870,1366,216,5.6,7.2,2.8
6871,1366,63,5.3,8.5,2.1
6872,1366,404,6.5,8.7,3.3
6873,1367,154,6.1,10.0,2.5
6874,1367,131,6.5,8.7,3.0
6875,1367,149,5.7,8.0,1.7
6876,1367,53,2.5,9.4,1.9
6877,1368,257,8.4,8.4,1.7
6878,1368,173,6.2,7.7,4.6
6879,1368,401,3.6,8.7,1.3
6880,1368,289,5.1,8.4,1.8
6881,1368,419,8.7,7.7,1.6
6882,1368,226,6.1,8.7,3.4
6883,1369,42,7.5,9.7,3.0
6884,1369,177,6.9,9.2,2.0
6885,1369,7,4.4,10.0,0.0
6886,1369,353,6.7,7.4,3.8
6887,1369,246,6.4,8.7,1.5
6888,1369,255,7.4,10.0,2.8
6889,1370,154,7.7,7.7,0.9
6890,1370,262,7.5,9.0,3.0
6891,1370,391,8.1,7.5,2.0
6892,1370,112,6.4,10.0,1.5
6893,1370,55,5.0,10.0,2.2
6894,1371,349,5.7,10.0,0.9
6895,1371,248,7.5,9.1,1.7
6896,1371,297,4.6,9.1,3.2
6897,1371,94,6.8,8.7,2.3
6898,1372,257,7.0,8.4,3.0
6899,1372,259,3.7,9.4,3.8
6900,1372,111,4.4,6.8,1.4
6901,1372,326,8.5,10.0,3.6
6902,1372,343,5.1,8.5,3.6
6903,1372,159,5.9,9.9,2.8
6904,1373,177,5.7,6.2,1.2
6905,1373,288,6.3,9.7,2.9
6906,1373,46,6.8,8.3,1.5
6907,1373,127,6.8,7.5,2.8
6908,1373,282,6.5,8.3,2.0
6909,1373,398,7.0,7.5,2.2
6910,1374,205,8.1,7.3,2.7
6911,1374,17,4.8,7.9,3.5
6912,1374,369,4.1,9.6,1.7
6913,1374,22,5.2,9.8,2.2
6914,1374,33,6.4,6.3,2.2
6915,1375,171,7.3,9.7,2.1
6916,1375,246,6.9,8.4,3.2
6917,1375,416,7.8,6.7,3.5
6918,1375,340,4.8,10.0,2.2
6919,1376,17,7.7,9.2,2.5
6920,1376,234,3.7,9.8,2.5
6921,1376,322,6.9,8.8,1.7
6922,1376,393,5.5,8.1,1.7
6923,1376,205,7.0,8.7,1.7
6924,1376,58,5.8,9.9,2.3
6925,1377,51,5.9,7.8,1.0
6926,1377,288,8.5,6.3,2.0
6927,1377,127,4.2,7.4,0.6
6928,1377,384,6.2,8.9,1.2
6929,1378,382,5.4,8.1,1.3
6930,1378,406,7.2,7.6,3.2
6931,1378,36,7.6,10.0,3.4
6932,1378,77,5.8,7.4,1.5
6933,1379,392,5.6,8.6,2.9
6934,1379,229,4.6,6.9,1.1
6935,1379,119,8.3,8.7,1.0
6936,1379,166,5.0,8.0,0.7
6937,1379,80,6.3,7.5,2.3
6938,1379,365,4.1,7.6,1.4
6939,1380,211,6.2,9.9,2.0
6940,1380,203,6.8,7.2,4.1
6941,1380,335,7.1,9.6,1.2
6942,1380,411,7.0,7.1,2.4
6943,1381,352,6.4,8.3,2.9
6944,1381,122,6.5,10.0,3.5
6945,1381,405,3.6,8.1,2.6
6946,1381,253,6.5,10.0,2.6
6947,1382,55,3.8,6.0,2.1
6948,1382,115,4.6,6.5,3.1
6949,1382,331,6.4,9.2,2.6
6950,1382,374,5.9,10.0,4.0
6951,1383,400,6.3,10.0,2.3
6952,1383,305,9.5,7.5,3.8
6953,1383,201,5.6,9.9,1.4
6954,1383,309,5.6,8.3,2.4
6955,1383,8,7.5,8.5,3.9
6956,1384,103,5.5,9.9,3.5
6957,1384,151,6.4,8.8,1.3
6958,1384,127,7.4,7.8,2.1
6959,1384,330,6.0,8.5,2.7
6960,1385,88,5.8,7.3,1.0
6961,1385,95,5.4,8.4,1.4
6962,1385,12,6.7,8.2,2.2
6963,1385,193,6.2,8.8,1.1
6964,1385,386,5.9,8.7,2.0
6965,1385,57,6.0,10.0,1.7
6966,1386,322,6.2,7.0,3.5
6967,1386,53,4.9,7.7,2.0
6968,1386,153,6.5,5.8,2.9
6969,1386,77,8.3,8.2,2.8
6970,1386,248,10.0,7.6,3.5
6971,1386,237,6.4,8.5,2.0
6972,1387,372,6.0,8.1,2.1
6973,1387,314,6.6,8.1,1.1
6974,1387,305,4.6,6.0,4.5
6975,1387,96,4.1,8.1,1.5
6976,1387,368,5.1,6.9,0.0
6977,1387,257,6.3,8.2,0.0
6978,1388,398,5.4,8.5,2.1
6979,1388,171,6.8,10.0,2.4
6980,1388,176,7.0,6.2,3.5
6981,1388,79,5.2,8.8,2.5
6982,1388,127,6.0,7.7,4.0
6983,1389,364,3.6,9.5,1.3
6984,1389,373,6.0,8.5,3.2
6985,1389,377,5.9,10.0,1.2
6986,1389,8,4.7,9.0,0.6
6987,1389,85,7.4,8.5,0.9
6988,1390,157,7.7,7.4,2.6
6989,1390,238,6.5,6.6,1.8
6990,1390,140,6.2,7.9,1.6
6991,1390,33,5.4,9.7,1.7
6992,1390,234,7.0,7.4,0.6
6993,1390,294,5.5,7.5,1.3
6994,1391,231,6.9,7.7,3.1
6995,1391,397,6.1,8.2,1.8
6996,1391,212,7.4,9.4,0.0
6997,1391,63,7.4,8.5,3.7
6998,1391,282,5.3,8.9,2.1
6999,1391,177,5.8,7.5,1.5
7000,1392,287,3.5,8.2,1.0
7001,1392,289,6.5,9.0,4.9
7002,1392,408,6.8,6.6,4.8
7003,1392,158,8.5,5.5,2.6
7004,1393,379,5.1,10.0,2.8
7005,1393,169,4.9,7.5,2.4
7006,1393,7,4.5,8.1,2.1
7007,1393,265,4.5,7.3,3.1
7008,1393,301,5.5,6.3,1.7
7009,1394,291,5.1,9.1,0.6
7010,1394,92,7.9,5.6,0.1
7011,1394,265,6.9,9.4,1.8
7012,1394,18,5.9,8.6,2.9
7013,1395,27,6.0,7.9,2.1
7014,1395,230,6.9,7.6,2.2
7015,1395,107,6.7,8.1,2.1
7016,1395,66,4.9,9.8,2.1
7017,1396,208,6.5,8.4,2.4
7018,1396,163,8.7,8.8,1.2
7019,1396,379,7.3,8.4,2.6
7020,1396,330,6.3,8.0,2.7
7021,1396,194,9.2,9.3,4.3
7022,1396,63,7.7,9.6,1.3
7023,1397,261,6.8,8.0,2.3
7024,1397,65,6.8,7.2,2.1
7025,1397,301,5.9,7.5,2.9
7026,1397,177,7.6,6.5,1.1
7027,1398,54,7.7,8.2,0.9
7028,1398,331,4.7,10.0,1.6
7029,1398,235,5.5,7.0,2.9
7030,1398,346,5.3,7.5,1.2
7031,1398,29,6.9,7.0,1.8
7032,1398,267,6.5,9.0,3.7
7033,1399,286,8.1,8.1,2.6
7034,1399,355,8.7,8.5,3.5
7035,1399,83,8.5,9.9,4.1
7036,1399,338,8.7,8.0,2.4
7037,1400,407,8.3,6.7,2.7
7038,1400,101,8.8,8.7,3.6
7039,1400,171,7.4,7.5,2.5
7040,1400,301,7.7,8.6,2.8
7041,1400,99,8.1,9.6,3.3
7042,1401,413,4.0,9.0,1.5
7043,1401,88,7.4,10.0,3.4
7044,1401,190,9.1,7.6,2.0
7045,1401,262,5.7,8.6,4.5
7046,1401,327,6.6,8.0,0.9
7047,1402,194,7.0,9.9,2.9
7048,1402,70,4.8,10.0,1.0
7049,1402,204,5.7,8.2,1.6
7050,1402,92,3.4,8.9,2.1
7051,1402,242,6.7,8.8,3.3
7052,1403,60,7.5,6.5,3.0
7053,1403,152,6.5,8.2,1.8
7054,1403,322,5.6,10.0,2.4
7055,1403,351,6.3,8.2,3.1
7056,1403,227,8.3,8.6,2.0
7057,1404,343,6.7,5.1,1.3
7058,1404,96,6.2,6.6,1.1
7059,1404,375,5.6,7.7,2.5
7060,1404,69,6.3,8.5,0.5
7061,1405,223,6.4,6.7,1.6
7062,1405,61,5.9,6.9,3.0
7063,1405,206,7.7,8.7,1.8
7064,1405,175,9.2,8.2,2.7
7065,1405,153,9.0,7.9,3.8
7066,1405,391,6.7,9.4,3.7
7067,1406,243,4.3,8.0,2.2
7068,1406,418,4.6,9.5,2.9
7069,1406,66,6.4,9.0,1.9
7070,1406,249,9.4,8.1,1.0
7071,1407,79,6.1,7.8,3.5
7072,1407,204,4.8,8.0,0.4
7073,1407,278,6.0,8.1,2.3
7074,1407,353,8.3,7.3,3.5
7075,1407,264,4.6,7.7,1.1
7076,1407,220,4.1,6.3,2.7
7077,1408,244,5.1,8.9,1.2
7078,1408,233,5.9,6.4,3.7
7079,1408,289,6.9,8.0,2.1
7080,1408,226,8.3,7.5,2.8
7081,1408,263,8.2,9.0,1.3
7082,1409,109,6.9,6.5,2.5
7083,1409,90,5.0,6.6,1.8
7084,1409,78,5.8,9.9,1.6
7085,1409,328,4.9,9.0,2.2
7086,1409,369,9.1,8.1,2.3
7087,1409,294,4.7,8.2,1.8
7088,1410,328,4.9,7.9,1.8
7089,1410,349,5.0,5.9,0.0
7090,1410,268,7.3,9.0,2.5
7091,1410,247,8.5,9.7,1.1
7092,1411,31,7.1,7.2,4.7
7093,1411,100,10.0,6.6,3.2
7094,1411,321,4.0,10.0,0.0
7095,1411,378,5.4,5.4,0.9
7096,1412,350,7.0,5.8,2.2
7097,1412,141,6.4,8.0,3.0
7098,1412,31,6.9,8.8,0.5
7099,1412,83,6.8,8.2,3.0
7100,1412,279,6.8,7.2,2.2
7101,1412,370,6.3,9.1,2.7
7102,1413,163,4.8,10.0,0.6
7103,1413,42,5.5,7.2,3.3
7104,1413,101,5.7,8.0,2.1
7105,1413,155,6.3,8.6,4.1
7106,1413,70,6.5,9.2,1.8
7107,1414,224,6.5,6.8,3.4
7108,1414,406,7.2,7.3,4.2
7109,1414,21,5.9,8.9,2.3
7110,1414,58,4.8,9.2,3.5
7111,1414,346,6.9,7.7,4.7
7112,1415,75,4.2,9.0,0.5
7113,1415,283,4.7,9.6,1.0
7114,1415,295,8.1,8.5,4.2
7115,1415,195,7.9,8.4,0.9
7116,1415,287,7.0,9.8,2.4
7117,1415,44,2.9,9.8,2.7
7118,1416,240,5.7,7.3,2.3
7119,1416,194,6.4,7.9,4.8
7120,1416,250,4.8,8.7,3.1
7121,1416,65,7.8,10.0,3.0
7122,1416,416,6.7,9.1,3.9
7123,1417,401,7.0,7.0,0.3
7124,1417,244,4.9,7.5,2.7
7125,1417,74,5.1,6.6,1.4
7126,1417,355,5.3,8.0,3.3
7127,1417,285,7.5,9.2,4.3
7128,1418,216,8.7,6.9,2.3
7129,1418,301,7.4,9.5,3.1
7130,1418,99,6.9,8.6,1.9
7131,1418,127,6.8,8.8,3.6
7132,1419,135,8.6,8.7,2.4
7133,1419,175,4.8,7.0,2.0
7134,1419,294,4.4,10.0,1.3
7135,1419,172,7.3,6.6,1.9
7136,1419,211,5.8,8.2,2.9
7137,1419,300,4.8,7.5,0.7
7138,1420,8,7.1,9.5,2.3
7139,1420,50,10.0,7.0,1.3
