meal_log_id,user_id,meal_date,meal_name,food_id,grams
22694,16,2025-04-29,Lunch,316,202.3
22695,16,2025-04-30,Lunch,2794,20.0
22696,16,2025-04-30,Lunch,2946,247.8
22697,16,2025-04-30,Snack,488,451.3
22698,16,2025-04-30,Lunch,424,61.8
22699,16,2025-04-30,Lunch,2869,63.1
22700,16,2025-04-30,Lunch,260,74.7
22701,16,2025-04-30,Breakfast,511,32.0
22702,16,2025-04-30,Dinner,2857,20.0
22703,16,2025-05-01,Snack,566,346.8
22704,16,2025-05-01,Lunch,239,438.8
22705,16,2025-05-01,Lunch,653,115.2
22706,16,2025-05-01,Lunch,871,48.8
22707,16,2025-05-01,Dinner,497,22.5
22708,16,2025-05-01,Lunch,992,110.0
22709,16,2025-05-01,Breakfast,2957,67.0
22710,16,2025-05-02,Lunch,903,20.0
22711,16,2025-05-02,Breakfast,535,388.2
22712,16,2025-05-02,Lunch,147,248.9
22713,16,2025-05-02,Breakfast,431,20.0
22714,16,2025-05-02,Lunch,16,37.5
22715,16,2025-05-02,Dinner,606,516.4
22716,16,2025-05-02,Dinner,76,155.9
22717,16,2025-05-03,Dinner,97,104.3
22718,16,2025-05-03,Snack,2874,138.1
22719,16,2025-05-03,Breakfast,1013,598.0
22720,16,2025-05-03,Dinner,419,31.5
22721,16,2025-05-03,Lunch,615,390.8
22722,16,2025-05-03,Dinner,757,136.7
22723,16,2025-05-03,Lunch,208,48.8
22724,16,2025-05-04,Breakfast,840,199.6
22725,16,2025-05-04,Breakfast,78,26.1
22726,16,2025-05-04,Breakfast,968,48.4
22727,16,2025-05-04,Dinner,600,252.4
22728,16,2025-05-04,Breakfast,557,119.1
22729,16,2025-05-04,Breakfast,32,275.0
22730,16,2025-05-05,Lunch,534,20.0
22731,16,2025-05-05,Lunch,1069,108.9
22732,16,2025-05-05,Lunch,965,20.0
22733,16,2025-05-05,Breakfast,454,783.1
22734,16,2025-05-05,Dinner,92,27.4
22735,16,2025-05-05,Dinner,2890,20.0
22736,16,2025-05-05,Snack,340,20.0
22737,16,2025-05-05,Breakfast,148,20.0
22738,16,2025-05-05,Snack,201,262.9
22739,16,2025-05-06,Snack,562,39.4
22740,16,2025-05-06,Lunch,305,218.5
22741,16,2025-05-06,Breakfast,335,54.4
22742,16,2025-05-06,Lunch,493,118.6
22743,16,2025-05-06,Breakfast,2772,28.4
22744,16,2025-05-06,Lunch,902,70.2
22745,16,2025-05-06,Lunch,789,570.6
22746,16,2025-05-07,Dinner,830,66.7
22747,16,2025-05-07,Breakfast,2884,276.2
22748,16,2025-05-07,Breakfast,291,40.3
22749,16,2025-05-07,Lunch,181,387.5
22750,16,2025-05-07,Dinner,843,120.4
22751,16,2025-05-07,Lunch,2800,389.2
22752,16,2025-05-08,Lunch,647,183.0
22753,16,2025-05-08,Snack,706,20.0
22754,16,2025-05-08,Lunch,1018,523.9
22755,16,2025-05-08,Dinner,1032,152.2
22756,16,2025-05-08,Dinner,653,165.2
22757,16,2025-05-08,Lunch,2966,101.9
22758,16,2025-05-08,Snack,353,27.6
22759,16,2025-05-08,Lunch,442,46.3
22760,16,2025-05-08,Lunch,2937,20.0
22761,16,2025-05-09,Lunch,140,46.4
22762,16,2025-05-09,Snack,2890,67.9
22763,16,2025-05-09,Breakfast,2863,72.5
22764,16,2025-05-09,Breakfast,768,157.9
22765,16,2025-05-09,Dinner,900,43.3
22766,16,2025-05-09,Snack,104,178.3
22767,16,2025-05-09,Lunch,780,24.8
22768,16,2025-05-09,Dinner,926,157.3
22769,16,2025-05-09,Breakfast,360,205.4
22770,16,2025-05-09,Lunch,135,144.6
22771,16,2025-05-10,Dinner,158,20.0
22772,16,2025-05-10,Snack,261,125.8
22773,16,2025-05-10,Snack,166,106.1
22774,16,2025-05-10,Dinner,876,70.8
22775,16,2025-05-10,Lunch,171,181.7
22776,16,2025-05-10,Breakfast,962,374.5
22777,16,2025-05-10,Dinner,739,290.9
22778,16,2025-05-10,Breakfast,574,33.0
22779,16,2025-05-11,Lunch,707,64.9
22780,16,2025-05-11,Lunch,486,20.0
22781,16,2025-05-11,Lunch,2825,788.2
22782,16,2025-05-11,Breakfast,400,92.9
22783,16,2025-05-11,Snack,2781,122.7
22784,16,2025-05-11,Lunch,1032,223.8
22785,16,2025-05-12,Dinner,774,345.9
22786,16,2025-05-12,Breakfast,997,800.0
22787,16,2025-05-12,Breakfast,707,20.0
22788,16,2025-05-12,Snack,160,155.3
22789,16,2025-05-12,Dinner,321,20.0
22790,16,2025-05-12,Breakfast,387,20.0
22791,16,2025-05-12,Dinner,565,61.7
22792,16,2025-05-12,Lunch,150,20.0
22793,16,2025-05-12,Lunch,841,31.3
22794,16,2025-05-13,Snack,611,160.0
22795,16,2025-05-13,Dinner,101,175.5
22796,16,2025-05-13,Lunch,866,20.0
22797,16,2025-05-13,Lunch,409,20.0
22798,16,2025-05-13,Snack,978,604.0
22799,16,2025-05-13,Snack,777,20.0
22800,16,2025-05-14,Lunch,1006,128.4
22801,16,2025-05-14,Dinner,440,61.5
22802,16,2025-05-14,Dinner,2857,668.7
22803,16,2025-05-14,Lunch,915,24.6
22804,16,2025-05-14,Dinner,771,20.0
22805,16,2025-05-14,Snack,2837,312.8
22806,16,2025-05-14,Dinner,22,86.3
22807,16,2025-05-14,Breakfast,813,20.0
22808,16,2025-05-15,Breakfast,386,20.0
22809,16,2025-05-15,Breakfast,604,122.3
22810,16,2025-05-15,Lunch,641,733.3
22811,16,2025-05-15,Breakfast,803,132.0
22812,16,2025-05-15,Lunch,16,110.0
22813,16,2025-05-15,Lunch,729,20.0
22814,16,2025-05-16,Lunch,249,29.2
22815,16,2025-05-16,Snack,651,38.0
22816,16,2025-05-16,Breakfast,574,81.3
22817,16,2025-05-16,Dinner,722,20.0
22818,16,2025-05-16,Snack,2991,168.9
22819,16,2025-05-16,Breakfast,814,335.9
22820,16,2025-05-16,Dinner,12,199.2
22821,16,2025-05-16,Lunch,512,20.0
22822,16,2025-05-17,Breakfast,2950,211.0
22823,16,2025-05-17,Breakfast,2952,167.8
22824,16,2025-05-17,Breakfast,2907,27.4
22825,16,2025-05-17,Dinner,340,20.0
22826,16,2025-05-17,Breakfast,410,34.8
22827,16,2025-05-17,Breakfast,675,113.6
22828,16,2025-05-17,Dinner,2979,85.2
22829,16,2025-05-17,Dinner,629,20.0
22830,16,2025-05-17,Breakfast,831,36.6
22831,16,2025-05-17,Dinner,885,58.6
22832,16,2025-05-18,Snack,178,58.5
22833,16,2025-05-18,Dinner,442,59.2
22834,16,2025-05-18,Dinner,782,20.0
22835,16,2025-05-18,Dinner,246,36.2
22836,16,2025-05-18,Breakfast,310,570.6
22837,16,2025-05-18,Snack,417,477.9
22838,16,2025-05-18,Lunch,285,91.5
22839,16,2025-05-18,Dinner,691,41.3
22840,16,2025-05-19,Breakfast,414,274.3
22841,16,2025-05-19,Lunch,288,20.0
22842,16,2025-05-19,Breakfast,717,20.0
22843,16,2025-05-19,Lunch,383,20.0
22844,16,2025-05-19,Lunch,177,56.7
22845,16,2025-05-19,Lunch,2925,46.7
22846,16,2025-05-19,Dinner,2936,20.0
22847,16,2025-05-19,Dinner,66,295.3
22848,16,2025-05-19,Dinner,215,205.7
22849,16,2025-05-19,Breakfast,2854,22.4
22850,16,2025-05-20,Dinner,36,40.7
22851,16,2025-05-20,Dinner,328,52.6
22852,16,2025-05-20,Snack,2830,149.8
22853,16,2025-05-20,Snack,2831,121.4
22854,16,2025-05-20,Dinner,950,22.5
22855,16,2025-05-20,Breakfast,652,39.7
22856,16,2025-05-20,Lunch,721,329.6
22857,16,2025-05-20,Breakfast,877,74.3
22858,16,2025-05-20,Dinner,2841,90.8
22859,16,2025-05-21,Lunch,2859,252.0
22860,16,2025-05-21,Lunch,393,33.7
22861,16,2025-05-21,Dinner,371,90.1
22862,16,2025-05-21,Dinner,456,213.7
22863,16,2025-05-21,Snack,477,313.9
22864,16,2025-05-21,Dinner,524,27.5
22865,16,2025-05-21,Lunch,2989,61.7
22866,16,2025-05-22,Breakfast,502,201.6
22867,16,2025-05-22,Breakfast,433,387.7
22868,16,2025-05-22,Breakfast,79,63.8
22869,16,2025-05-22,Dinner,783,20.0
22870,16,2025-05-22,Lunch,962,20.0
22871,16,2025-05-22,Dinner,973,82.0
22872,16,2025-05-22,Dinner,2856,289.8
22873,16,2025-05-23,Breakfast,894,431.4
22874,16,2025-05-23,Dinner,989,617.6
22875,16,2025-05-23,Snack,1077,39.2
22876,16,2025-05-23,Breakfast,1100,124.3
22877,16,2025-05-23,Breakfast,611,20.0
22878,16,2025-05-23,Snack,34,119.5
22879,16,2025-05-23,Breakfast,1094,47.1
22880,16,2025-05-23,Breakfast,2912,20.0
22881,16,2025-05-24,Breakfast,390,71.7
22882,16,2025-05-24,Dinner,2806,242.2
22883,16,2025-05-24,Snack,444,434.7
22884,16,2025-05-24,Lunch,225,77.1
22885,16,2025-05-24,Lunch,2830,20.0
22886,16,2025-05-24,Breakfast,480,20.0
22887,16,2025-05-24,Snack,1102,82.3
22888,16,2025-05-25,Breakfast,441,129.9
22889,16,2025-05-25,Breakfast,461,470.9
22890,16,2025-05-25,Breakfast,868,25.1
22891,16,2025-05-25,Snack,77,87.4
22892,16,2025-05-25,Lunch,792,161.1
22893,16,2025-05-25,Lunch,344,382.3
22894,16,2025-05-25,Dinner,430,35.2
22895,16,2025-05-25,Dinner,459,22.4
22896,16,2025-05-26,Breakfast,1066,42.6
22897,16,2025-05-26,Dinner,42,30.6
22898,16,2025-05-26,Breakfast,1103,20.0
22899,16,2025-05-26,Lunch,993,408.2
22900,16,2025-05-26,Lunch,819,377.3
22901,16,2025-05-26,Breakfast,1074,268.4
22902,16,2025-05-26,Lunch,117,140.0
22903,16,2025-05-27,Dinner,373,192.8
22904,16,2025-05-27,Dinner,894,186.7
22905,16,2025-05-27,Lunch,815,81.8
22906,16,2025-05-27,Snack,794,187.7
22907,16,2025-05-27,Lunch,2789,282.7
22908,16,2025-05-27,Dinner,755,74.1
22909,16,2025-05-27,Snack,52,20.0
22910,16,2025-05-27,Lunch,2892,61.8
22911,16,2025-05-28,Snack,308,45.9
22912,16,2025-05-28,Breakfast,2892,133.5
22913,16,2025-05-28,Lunch,902,272.4
22914,16,2025-05-28,Breakfast,175,44.1
22915,16,2025-05-28,Dinner,1046,800.0
22916,16,2025-05-28,Snack,785,68.5
22917,16,2025-05-28,Dinner,602,112.0
22918,16,2025-05-29,Lunch,1092,144.7
22919,16,2025-05-29,Dinner,709,79.2
22920,16,2025-05-29,Dinner,748,117.7
22921,16,2025-05-29,Dinner,584,83.6
22922,16,2025-05-29,Breakfast,167,79.2
22923,16,2025-05-29,Dinner,800,32.6
22924,16,2025-05-29,Dinner,2916,89.3
22925,16,2025-05-29,Lunch,177,68.1
22926,16,2025-05-30,Lunch,232,121.9
22927,16,2025-05-30,Lunch,116,226.3
22928,16,2025-05-30,Dinner,193,214.0
22929,16,2025-05-30,Lunch,373,41.2
22930,16,2025-05-30,Dinner,90,153.5
22931,16,2025-05-30,Dinner,725,34.5
22932,16,2025-05-30,Lunch,351,130.2
22933,16,2025-05-30,Breakfast,413,192.6
22934,16,2025-05-30,Dinner,229,20.0
22935,16,2025-05-31,Dinner,1073,84.8
22936,16,2025-05-31,Breakfast,982,213.1
22937,16,2025-05-31,Lunch,104,48.0
22938,16,2025-05-31,Snack,637,75.2
22939,16,2025-05-31,Lunch,215,121.7
22940,16,2025-05-31,Dinner,655,499.5
22941,16,2025-05-31,Dinner,340,21.2
22942,16,2025-06-01,Lunch,329,43.4
22943,16,2025-06-01,Lunch,982,147.5
22944,16,2025-06-01,Dinner,2,39.1
22945,16,2025-06-01,Breakfast,489,307.6
22946,16,2025-06-01,Lunch,197,109.5
22947,16,2025-06-01,Dinner,36,609.4
22948,16,2025-06-01,Snack,604,26.2
22949,16,2025-06-02,Dinner,395,32.8
22950,16,2025-06-02,Lunch,372,44.5
22951,16,2025-06-02,Snack,834,74.7
22952,16,2025-06-02,Breakfast,654,20.0
22953,16,2025-06-02,Lunch,538,20.0
22954,16,2025-06-02,Lunch,638,186.9
22955,16,2025-06-02,Lunch,125,316.8
22956,16,2025-06-02,Lunch,1014,702.5
22957,16,2025-06-03,Lunch,1003,447.9
22958,16,2025-06-03,Dinner,311,122.3
22959,16,2025-06-03,Breakfast,947,157.9
22960,16,2025-06-03,Lunch,840,21.1
22961,16,2025-06-03,Snack,421,196.5
22962,16,2025-06-03,Breakfast,155,287.0
22963,16,2025-06-04,Snack,942,65.8
22964,16,2025-06-04,Breakfast,471,53.7
22965,16,2025-06-04,Lunch,370,20.0
22966,16,2025-06-04,Dinner,641,142.7
22967,16,2025-06-04,Lunch,24,20.0
22968,16,2025-06-04,Lunch,2805,111.3
22969,16,2025-06-04,Breakfast,660,519.2
22970,16,2025-06-04,Snack,979,217.8
22971,16,2025-06-04,Snack,418,20.0
22972,16,2025-06-04,Snack,292,57.1
22973,16,2025-06-05,Breakfast,2916,60.4
22974,16,2025-06-05,Snack,911,248.9
22975,16,2025-06-05,Snack,677,106.3
22976,16,2025-06-05,Lunch,351,47.6
22977,16,2025-06-05,Lunch,720,37.2
22978,16,2025-06-05,Lunch,143,171.3
22979,16,2025-06-05,Breakfast,38,141.7
22980,16,2025-06-05,Lunch,2968,387.6
22981,16,2025-06-06,Breakfast,1042,43.6
22982,16,2025-06-06,Breakfast,951,364.3
22983,16,2025-06-06,Dinner,647,25.6
22984,16,2025-06-06,Dinner,974,20.0
22985,16,2025-06-06,Breakfast,808,61.7
22986,16,2025-06-06,Snack,12,157.0
22987,16,2025-06-06,Dinner,1084,178.9
22988,16,2025-06-06,Dinner,182,20.0
22989,16,2025-06-06,Snack,826,142.1
22990,16,2025-06-07,Dinner,838,27.9
22991,16,2025-06-07,Dinner,191,20.0
22992,16,2025-06-07,Snack,904,20.0
22993,16,2025-06-07,Dinner,670,20.0
22994,16,2025-06-07,Breakfast,2771,20.6
22995,16,2025-06-07,Breakfast,305,687.5
22996,16,2025-06-07,Breakfast,892,202.8
22997,16,2025-06-08,Dinner,2931,165.1
22998,16,2025-06-08,Breakfast,2967,20.0
22999,16,2025-06-08,Dinner,195,20.0
23000,16,2025-06-08,Breakfast,597,388.6
23001,16,2025-06-08,Breakfast,664,578.2
23002,16,2025-06-08,Breakfast,1077,73.2
23003,16,2025-06-08,Breakfast,364,20.0
23004,16,2025-06-08,Snack,2893,51.2
23005,16,2025-06-08,Breakfast,861,20.0
23006,16,2025-06-09,Breakfast,410,20.0
23007,16,2025-06-09,Dinner,775,635.2
23008,16,2025-06-09,Lunch,2917,20.0
23009,16,2025-06-09,Dinner,2857,20.0
23010,16,2025-06-09,Snack,681,20.0
23011,16,2025-06-09,Breakfast,1044,50.3
23012,16,2025-06-09,Breakfast,687,53.8
23013,16,2025-06-09,Breakfast,920,112.6
23014,16,2025-06-09,Breakfast,2813,85.4
23015,16,2025-06-10,Breakfast,318,39.9
23016,16,2025-06-10,Dinner,191,282.8
23017,16,2025-06-10,Lunch,1097,97.9
23018,16,2025-06-10,Dinner,31,45.6
23019,16,2025-06-10,Dinner,644,20.0
23020,16,2025-06-10,Snack,603,275.8
23021,16,2025-06-10,Dinner,2890,71.0
23022,16,2025-06-11,Dinner,2787,222.1
23023,16,2025-06-11,Breakfast,785,192.3
23024,16,2025-06-11,Lunch,12,20.0
23025,16,2025-06-11,Breakfast,931,20.0
23026,16,2025-06-11,Snack,814,20.0
23027,16,2025-06-11,Lunch,515,273.9
23028,16,2025-06-11,Snack,741,20.0
23029,16,2025-06-11,Snack,3004,38.7
23030,16,2025-06-11,Dinner,441,43.2
23031,16,2025-06-12,Snack,795,70.6
23032,16,2025-06-12,Dinner,1013,119.7
23033,16,2025-06-12,Breakfast,212,106.6
23034,16,2025-06-12,Lunch,856,183.7
23035,16,2025-06-12,Lunch,552,191.8
23036,16,2025-06-12,Snack,2954,72.8
23037,16,2025-06-12,Breakfast,710,26.5
23038,16,2025-06-12,Breakfast,300,20.0
23039,16,2025-06-12,Lunch,756,378.5
23040,16,2025-06-12,Dinner,10,30.0
23041,16,2025-06-13,Dinner,907,90.2
23042,16,2025-06-13,Snack,2904,23.9
23043,16,2025-06-13,Lunch,150,20.1
23044,16,2025-06-13,Snack,174,299.8
23045,16,2025-06-13,Dinner,1078,20.0
23046,16,2025-06-13,Dinner,2980,128.2
23047,16,2025-06-13,Dinner,292,77.3
23048,16,2025-06-13,Breakfast,1030,232.0
23049,16,2025-06-13,Snack,2907,92.9
23050,16,2025-06-13,Lunch,527,71.9
23051,16,2025-06-14,Dinner,626,316.3
23052,16,2025-06-14,Lunch,72,62.0
23053,16,2025-06-14,Dinner,165,296.6
23054,16,2025-06-14,Dinner,1101,242.4
23055,16,2025-06-14,Breakfast,614,20.0
23056,16,2025-06-14,Breakfast,99,75.5
23057,16,2025-06-15,Breakfast,223,137.1
23058,16,2025-06-15,Dinner,465,48.7
23059,16,2025-06-15,Snack,492,143.6
23060,16,2025-06-15,Snack,1001,800.0
23061,16,2025-06-15,Dinner,421,20.0
23062,16,2025-06-15,Dinner,539,54.7
23063,16,2025-06-15,Lunch,311,525.1
23064,16,2025-06-15,Breakfast,167,343.6
23065,16,2025-06-16,Breakfast,671,20.0
23066,16,2025-06-16,Lunch,263,20.0
23067,16,2025-06-16,Lunch,1049,53.9
23068,16,2025-06-16,Lunch,725,205.9
23069,16,2025-06-16,Dinner,811,272.8
23070,16,2025-06-16,Snack,726,106.6
23071,16,2025-06-17,Dinner,2924,67.7
23072,16,2025-06-17,Lunch,100,230.0
23073,16,2025-06-17,Dinner,89,597.0
23074,16,2025-06-17,Dinner,2879,168.6
23075,16,2025-06-17,Breakfast,574,40.4
23076,16,2025-06-17,Breakfast,224,100.3
23077,16,2025-06-17,Snack,916,73.5
23078,16,2025-06-18,Snack,1097,29.2
23079,16,2025-06-18,Lunch,838,250.3
23080,16,2025-06-18,Lunch,247,104.2
23081,16,2025-06-18,Dinner,243,193.7
23082,16,2025-06-18,Breakfast,2866,119.9
23083,16,2025-06-18,Lunch,621,53.0
23084,16,2025-06-18,Snack,1016,524.7
23085,16,2025-06-19,Snack,2816,516.4
23086,16,2025-06-19,Snack,2950,54.4
23087,16,2025-06-19,Snack,88,229.7
23088,16,2025-06-19,Dinner,96,20.0
23089,16,2025-06-19,Breakfast,124,62.0
23090,16,2025-06-19,Snack,1093,20.0
23091,16,2025-06-19,Dinner,1087,209.1
23092,16,2025-06-19,Dinner,133,25.6
23093,16,2025-06-20,Snack,145,401.0
23094,16,2025-06-20,Breakfast,2858,800.0
23095,16,2025-06-20,Lunch,1070,31.3
23096,16,2025-06-20,Breakfast,66,136.3
23097,16,2025-06-20,Breakfast,193,277.4
23098,16,2025-06-20,Breakfast,676,32.6
23099,16,2025-06-21,Dinner,87,535.6
23100,16,2025-06-21,Breakfast,693,291.7
23101,16,2025-06-21,Snack,875,43.1
23102,16,2025-06-21,Lunch,373,195.0
23103,16,2025-06-21,Lunch,2961,79.3
23104,16,2025-06-21,Dinner,471,20.0
23105,16,2025-06-21,Lunch,108,180.5
23106,16,2025-06-22,Breakfast,61,34.8
23107,16,2025-06-22,Dinner,2952,70.7
23108,16,2025-06-22,Lunch,517,204.2
23109,16,2025-06-22,Dinner,724,125.4
23110,16,2025-06-22,Dinner,921,31.3
23111,16,2025-06-22,Lunch,2992,170.9
23112,16,2025-06-22,Lunch,589,112.4
23113,16,2025-06-22,Breakfast,183,27.7
23114,16,2025-06-22,Lunch,2772,85.2
23115,16,2025-06-23,Snack,2866,20.0
23116,16,2025-06-23,Snack,1064,30.8
23117,16,2025-06-23,Breakfast,48,78.6
23118,16,2025-06-23,Breakfast,2779,78.9
23119,16,2025-06-23,Snack,215,20.0
23120,16,2025-06-23,Lunch,544,277.4
23121,16,2025-06-23,Lunch,1099,303.2
23122,16,2025-06-23,Snack,723,20.0
23123,16,2025-06-23,Lunch,2786,150.7
23124,16,2025-06-24,Lunch,859,233.2
23125,16,2025-06-24,Breakfast,2821,355.2
23126,16,2025-06-24,Lunch,2893,29.7
23127,16,2025-06-24,Lunch,2924,47.0
23128,16,2025-06-24,Lunch,854,255.5
23129,16,2025-06-24,Dinner,316,34.9
23130,16,2025-06-24,Dinner,2846,36.3
23131,16,2025-06-25,Snack,649,20.0
23132,16,2025-06-25,Breakfast,98,20.0
23133,16,2025-06-25,Breakfast,329,106.0
23134,16,2025-06-25,Breakfast,3,236.1
23135,16,2025-06-25,Snack,696,120.7
23136,16,2025-06-25,Breakfast,2832,30.8
23137,16,2025-06-25,Lunch,152,480.4
23138,16,2025-06-25,Lunch,286,20.0
23139,16,2025-06-26,Lunch,757,800.0
23140,16,2025-06-26,Lunch,598,20.0
23141,16,2025-06-26,Lunch,925,171.9
23142,16,2025-06-26,Lunch,440,161.9
23143,16,2025-06-26,Snack,801,128.4
23144,16,2025-06-26,Dinner,494,124.6
23145,16,2025-06-26,Breakfast,524,20.0
23146,16,2025-06-26,Breakfast,284,20.0
23147,16,2025-06-27,Breakfast,558,109.2
23148,16,2025-06-27,Lunch,200,180.7
23149,16,2025-06-27,Lunch,298,20.0
23150,16,2025-06-27,Dinner,404,68.1
23151,16,2025-06-27,Breakfast,2821,145.8
23152,16,2025-06-27,Lunch,297,139.4
23153,16,2025-06-27,Dinner,2886,136.7
23154,16,2025-06-27,Snack,778,73.1
23155,16,2025-06-27,Lunch,262,86.6
23156,16,2025-06-27,Dinner,644,244.9
23157,16,2025-06-28,Lunch,17,201.7
23158,16,2025-06-28,Dinner,1101,55.9
23159,16,2025-06-28,Snack,577,171.6
23160,16,2025-06-28,Lunch,1068,86.7
23161,16,2025-06-28,Lunch,818,37.4
23162,16,2025-06-28,Lunch,397,67.2
23163,16,2025-06-28,Snack,916,800.0
23164,16,2025-06-29,Lunch,172,195.4
23165,16,2025-06-29,Breakfast,765,80.7
23166,16,2025-06-29,Lunch,199,92.9
23167,16,2025-06-29,Snack,847,95.7
23168,16,2025-06-29,Breakfast,440,39.2
23169,16,2025-06-29,Dinner,194,54.7
23170,16,2025-06-29,Breakfast,535,20.0
23171,16,2025-06-29,Breakfast,262,107.3
23172,16,2025-06-29,Dinner,264,115.5
23173,16,2025-06-29,Snack,1072,20.0
23174,17,2025-01-01,Breakfast,1246,74.3
23175,17,2025-01-01,Lunch,2366,36.9
23176,17,2025-01-01,Lunch,2338,33.5
23177,17,2025-01-01,Lunch,895,143.3
23178,17,2025-01-01,Dinner,926,527.5
23179,17,2025-01-01,Dinner,1397,800.0
23180,17,2025-01-01,Breakfast,1486,184.0
23181,17,2025-01-02,Dinner,781,85.9
23182,17,2025-01-02,Dinner,1498,20.0
23183,17,2025-01-02,Lunch,2410,546.0
23184,17,2025-01-02,Dinner,1574,768.0
23185,17,2025-01-02,Snack,1508,35.3
23186,17,2025-01-02,Lunch,2639,20.0
23187,17,2025-01-02,Breakfast,1893,778.1
23188,17,2025-01-03,Breakfast,1027,333.9
23189,17,2025-01-03,Snack,2542,102.0
23190,17,2025-01-03,Snack,769,48.0
23191,17,2025-01-03,Lunch,2051,145.3
23192,17,2025-01-03,Lunch,901,179.5
23193,17,2025-01-03,Lunch,1077,348.9
23194,17,2025-01-03,Dinner,1052,141.5
23195,17,2025-01-04,Dinner,2611,32.2
23196,17,2025-01-04,Lunch,1577,800.0
23197,17,2025-01-04,Breakfast,1425,72.1
23198,17,2025-01-04,Breakfast,1161,255.0
23199,17,2025-01-04,Dinner,1410,99.9
23200,17,2025-01-04,Breakfast,1211,271.0
23201,17,2025-01-04,Dinner,3041,26.5
23202,17,2025-01-05,Lunch,2268,132.7
23203,17,2025-01-05,Breakfast,1070,39.6
23204,17,2025-01-05,Lunch,824,293.6
23205,17,2025-01-05,Dinner,1331,226.3
23206,17,2025-01-05,Lunch,969,800.0
23207,17,2025-01-05,Lunch,2075,28.7
23208,17,2025-01-05,Lunch,2587,85.2
23209,17,2025-01-05,Lunch,2515,76.6
23210,17,2025-01-05,Lunch,791,20.4
23211,17,2025-01-05,Breakfast,1065,41.7
23212,17,2025-01-06,Breakfast,1044,415.8
23213,17,2025-01-06,Dinner,2144,281.8
23214,17,2025-01-06,Dinner,2328,145.1
23215,17,2025-01-06,Breakfast,1511,25.8
23216,17,2025-01-06,Lunch,2371,20.0
23217,17,2025-01-06,Dinner,1124,20.0
23218,17,2025-01-06,Snack,1704,388.6
23219,17,2025-01-07,Lunch,2295,769.0
23220,17,2025-01-07,Dinner,2453,126.3
23221,17,2025-01-07,Lunch,1827,124.4
23222,17,2025-01-07,Lunch,836,20.0
23223,17,2025-01-07,Snack,2188,25.7
23224,17,2025-01-07,Lunch,1345,20.0
23225,17,2025-01-07,Dinner,2473,441.6
23226,17,2025-01-07,Lunch,1705,57.7
23227,17,2025-01-08,Dinner,1937,571.0
23228,17,2025-01-08,Lunch,1876,20.0
23229,17,2025-01-08,Lunch,1780,800.0
23230,17,2025-01-08,Breakfast,885,92.9
23231,17,2025-01-08,Breakfast,1553,20.0
23232,17,2025-01-08,Dinner,1885,20.0
23233,17,2025-01-08,Lunch,2315,800.0
23234,17,2025-01-09,Dinner,1879,115.7
23235,17,2025-01-09,Snack,1085,669.2
23236,17,2025-01-09,Breakfast,1636,240.5
23237,17,2025-01-09,Snack,1233,21.8
23238,17,2025-01-09,Lunch,1274,20.0
23239,17,2025-01-09,Breakfast,2089,289.0
23240,17,2025-01-10,Breakfast,2293,800.0
23241,17,2025-01-10,Lunch,2754,20.0
23242,17,2025-01-10,Breakfast,1834,93.6
23243,17,2025-01-10,Breakfast,1969,208.4
23244,17,2025-01-10,Dinner,1668,75.1
23245,17,2025-01-10,Breakfast,1108,50.2
23246,17,2025-01-10,Dinner,819,48.6
23247,17,2025-01-10,Breakfast,3047,93.9
23248,17,2025-01-10,Dinner,1295,130.1
23249,17,2025-01-11,Breakfast,2186,278.4
23250,17,2025-01-11,Lunch,1342,109.5
23251,17,2025-01-11,Dinner,819,193.2
23252,17,2025-01-11,Lunch,2070,20.0
23253,17,2025-01-11,Dinner,2069,436.3
23254,17,2025-01-11,Dinner,2079,40.6
23255,17,2025-01-11,Breakfast,977,20.0
23256,17,2025-01-11,Breakfast,2133,437.7
23257,17,2025-01-11,Breakfast,2563,139.4
23258,17,2025-01-12,Dinner,2319,77.7
23259,17,2025-01-12,Dinner,2285,800.0
23260,17,2025-01-12,Dinner,889,194.7
23261,17,2025-01-12,Lunch,2544,58.5
23262,17,2025-01-12,Lunch,2315,276.8
23263,17,2025-01-12,Dinner,1915,151.1
23264,17,2025-01-12,Snack,1183,75.4
23265,17,2025-01-12,Lunch,1060,135.2
23266,17,2025-01-12,Snack,1612,564.3
23267,17,2025-01-12,Breakfast,1908,31.7
23268,17,2025-01-13,Lunch,3034,123.3
23269,17,2025-01-13,Breakfast,1235,44.0
23270,17,2025-01-13,Dinner,1539,292.1
23271,17,2025-01-13,Breakfast,2149,154.1
23272,17,2025-01-13,Lunch,1659,85.6
23273,17,2025-01-13,Snack,1030,497.8
23274,17,2025-01-13,Dinner,3019,36.5
23275,17,2025-01-13,Snack,1919,20.0
23276,17,2025-01-14,Dinner,1304,204.8
23277,17,2025-01-14,Snack,1610,75.3
23278,17,2025-01-14,Lunch,861,213.6
23279,17,2025-01-14,Breakfast,940,20.0
23280,17,2025-01-14,Breakfast,1775,131.9
23281,17,2025-01-14,Dinner,2344,800.0
23282,17,2025-01-14,Dinner,2055,34.4
23283,17,2025-01-14,Lunch,2257,675.3
23284,17,2025-01-14,Breakfast,2606,163.5
23285,17,2025-01-15,Breakfast,2316,99.7
23286,17,2025-01-15,Breakfast,1690,20.0
23287,17,2025-01-15,Lunch,1036,193.2
23288,17,2025-01-15,Dinner,1056,41.1
