metric_id,user_id,metric_date,weight_kg,waist_cm,bodyfat_est_pct
1204,7,2025-05-04,91.2,71.82,10.13
1205,7,2025-05-05,91.22,71.85,10.19
1206,7,2025-05-06,91.21,71.86,10.15
1207,7,2025-05-07,91.16,71.71,10.07
1208,7,2025-05-08,91.1,71.66,10.09
1209,7,2025-05-09,91.07,71.5,10.05
1210,7,2025-05-10,91.03,71.63,10.02
1211,7,2025-05-11,91.04,71.63,9.89
1212,7,2025-05-12,90.98,71.51,9.83
1213,7,2025-05-13,90.91,71.44,9.76
1214,7,2025-05-14,90.81,71.35,9.72
1215,7,2025-05-15,90.77,71.38,9.7
1216,7,2025-05-16,90.65,71.09,9.69
1217,7,2025-05-17,90.56,70.93,9.64
1218,7,2025-05-18,90.54,70.92,9.69
1219,7,2025-05-19,90.5,70.85,9.56
1220,7,2025-05-20,90.41,70.74,9.47
1221,7,2025-05-21,90.39,70.75,9.42
1222,7,2025-05-22,90.34,70.84,9.38
1223,7,2025-05-23,90.3,70.86,9.36
1224,7,2025-05-24,90.27,70.95,9.28
1225,7,2025-05-25,90.22,71.01,9.25
1226,7,2025-05-26,90.22,71.0,9.23
1227,7,2025-05-27,90.11,70.85,9.25
1228,7,2025-05-28,90.08,70.98,9.18
1229,7,2025-05-29,90.0,70.91,9.13
1230,7,2025-05-30,89.89,70.81,9.03
1231,7,2025-05-31,89.87,70.79,9.04
1232,7,2025-06-01,89.82,70.65,8.98
1233,7,2025-06-02,89.8,70.58,8.98
1234,7,2025-06-03,89.73,70.6,9.04
1235,7,2025-06-04,89.68,70.51,9.03
1236,7,2025-06-05,89.64,70.5,8.96
1237,7,2025-06-06,89.62,70.45,8.9
1238,7,2025-06-07,89.59,70.44,8.91
1239,7,2025-06-08,89.57,70.4,8.91
1240,7,2025-06-09,89.53,70.4,8.82
1241,7,2025-06-10,89.48,70.39,8.71
1242,7,2025-06-11,89.34,70.42,8.65
1243,7,2025-06-12,89.33,70.47,8.61
1244,7,2025-06-13,89.27,70.32,8.63
1245,7,2025-06-14,89.17,70.35,8.61
1246,7,2025-06-15,89.13,70.32,8.61
1247,7,2025-06-16,89.06,70.26,8.66
1248,7,2025-06-17,89.0,70.18,8.6
1249,7,2025-06-18,88.93,70.04,8.54
1250,7,2025-06-19,88.87,70.01,8.52
1251,7,2025-06-20,88.79,70.05,8.51
1252,7,2025-06-21,88.78,70.11,8.63
1253,7,2025-06-22,88.71,70.08,8.58
1254,7,2025-06-23,88.73,70.04,8.61
1255,7,2025-06-24,88.69,70.01,8.6
1256,7,2025-06-25,88.61,69.77,8.7
1257,7,2025-06-26,88.57,69.62,8.77
1258,7,2025-06-27,88.47,69.51,8.77
1259,7,2025-06-28,88.45,69.43,8.71
1260,7,2025-06-29,88.4,69.26,8.71
1261,8,2025-01-01,102.45,86.11,17.63
1262,8,2025-01-02,102.38,85.98,17.68
1263,8,2025-01-03,102.35,85.84,17.69
1264,8,2025-01-04,102.33,85.8,17.69
1265,8,2025-01-05,102.29,85.75,17.67
1266,8,2025-01-06,102.27,85.74,17.7
1267,8,2025-01-07,102.14,85.79,17.59
1268,8,2025-01-08,102.14,85.69,17.6
1269,8,2025-01-09,102.09,85.61,17.57
1270,8,2025-01-10,102.02,85.51,17.57
1271,8,2025-01-11,101.95,85.46,17.5
1272,8,2025-01-12,101.95,85.59,17.55
1273,8,2025-01-13,101.87,85.55,17.53
1274,8,2025-01-14,101.88,85.62,17.55
1275,8,2025-01-15,101.86,85.6,17.57
1276,8,2025-01-16,101.8,85.57,17.51
1277,8,2025-01-17,101.81,85.65,17.48
1278,8,2025-01-18,101.82,85.65,17.42
1279,8,2025-01-19,101.8,85.74,17.44
1280,8,2025-01-20,101.81,85.59,17.41
1281,8,2025-01-21,101.79,85.5,17.43
1282,8,2025-01-22,101.72,85.34,17.42
1283,8,2025-01-23,101.73,85.43,17.44
1284,8,2025-01-24,101.71,85.29,17.46
1285,8,2025-01-25,101.72,85.3,17.44
1286,8,2025-01-26,101.65,85.2,17.46
1287,8,2025-01-27,101.63,85.18,17.48
1288,8,2025-01-28,101.63,85.18,17.46
1289,8,2025-01-29,101.63,85.3,17.46
1290,8,2025-01-30,101.59,85.32,17.4
1291,8,2025-01-31,101.53,85.33,17.43
1292,8,2025-02-01,101.55,85.28,17.41
1293,8,2025-02-02,101.53,85.34,17.38
1294,8,2025-02-03,101.5,85.34,17.36
1295,8,2025-02-04,101.42,85.39,17.34
1296,8,2025-02-05,101.35,85.39,17.36
1297,8,2025-02-06,101.31,85.4,17.4
1298,8,2025-02-07,101.31,85.48,17.31
1299,8,2025-02-08,101.33,85.63,17.33
1300,8,2025-02-09,101.3,85.57,17.39
1301,8,2025-02-10,101.27,85.5,17.36
1302,8,2025-02-11,101.26,85.4,17.41
1303,8,2025-02-12,101.22,85.36,17.41
1304,8,2025-02-13,101.18,85.42,17.43
1305,8,2025-02-14,101.12,85.33,17.37
1306,8,2025-02-15,101.14,85.24,17.46
1307,8,2025-02-16,101.13,85.26,17.49
1308,8,2025-02-17,101.11,85.13,17.44
1309,8,2025-02-18,101.11,85.14,17.45
1310,8,2025-02-19,101.03,85.2,17.52
1311,8,2025-02-20,100.99,85.12,17.5
1312,8,2025-02-21,100.96,85.19,17.45
1313,8,2025-02-22,100.95,85.27,17.53
1314,8,2025-02-23,100.95,85.27,17.54
1315,8,2025-02-24,100.94,85.25,17.57
1316,8,2025-02-25,100.89,85.21,17.53
1317,8,2025-02-26,100.89,85.28,17.43
1318,8,2025-02-27,100.84,85.14,17.4
1319,8,2025-02-28,100.85,85.33,17.43
1320,8,2025-03-01,100.74,85.15,17.41
1321,8,2025-03-02,100.71,85.29,17.37
1322,8,2025-03-03,100.69,85.4,17.43
1323,8,2025-03-04,100.64,85.38,17.45
1324,8,2025-03-05,100.61,85.37,17.52
1325,8,2025-03-06,100.58,85.35,17.53
1326,8,2025-03-07,100.51,85.15,17.45
1327,8,2025-03-08,100.5,85.18,17.43
1328,8,2025-03-09,100.52,85.13,17.41
1329,8,2025-03-10,100.52,85.11,17.35
1330,8,2025-03-11,100.5,85.09,17.26
1331,8,2025-03-12,100.48,85.24,17.23
1332,8,2025-03-13,100.4,85.18,17.17
1333,8,2025-03-14,100.34,85.24,17.2
1334,8,2025-03-15,100.34,85.22,17.16
1335,8,2025-03-16,100.3,85.21,17.11
1336,8,2025-03-17,100.32,85.2,17.16
1337,8,2025-03-18,100.26,85.08,17.27
1338,8,2025-03-19,100.22,85.07,17.25
1339,8,2025-03-20,100.2,85.15,17.24
1340,8,2025-03-21,100.2,85.26,17.28
1341,8,2025-03-22,100.19,85.37,17.3
1342,8,2025-03-23,100.2,85.28,17.33
1343,8,2025-03-24,100.19,85.29,17.3
1344,8,2025-03-25,100.14,85.26,17.27
1345,8,2025-03-26,100.09,85.21,17.32
1346,8,2025-03-27,100.08,85.12,17.28
1347,8,2025-03-28,100.02,84.96,17.27
1348,8,2025-03-29,100.05,84.88,17.29
1349,8,2025-03-30,100.02,84.96,17.25
1350,8,2025-03-31,100.0,84.91,17.22
1351,8,2025-04-01,99.96,84.87,17.23
1352,8,2025-04-02,99.93,84.94,17.28
1353,8,2025-04-03,99.89,84.9,17.32
1354,8,2025-04-04,99.81,84.75,17.32
1355,8,2025-04-05,99.73,84.69,17.28
1356,8,2025-04-06,99.68,84.63,17.24
1357,8,2025-04-07,99.65,84.61,17.22
1358,8,2025-04-08,99.59,84.6,17.27
1359,8,2025-04-09,99.62,84.6,17.15
1360,8,2025-04-10,99.57,84.51,17.17
1361,8,2025-04-11,99.57,84.57,17.13
1362,8,2025-04-12,99.51,84.76,17.23
1363,8,2025-04-13,99.46,84.57,17.3
1364,8,2025-04-14,99.4,84.5,17.26
1365,8,2025-04-15,99.38,84.45,17.26
1366,8,2025-04-16,99.3,84.31,17.15
1367,8,2025-04-17,99.21,84.14,17.12
1368,8,2025-04-18,99.15,83.94,17.04
1369,8,2025-04-19,99.1,83.89,17.08
1370,8,2025-04-20,99.07,83.92,17.01
1371,8,2025-04-21,99.04,83.81,16.87
1372,8,2025-04-22,99.03,83.77,16.9
1373,8,2025-04-23,99.0,83.84,16.84
1374,8,2025-04-24,98.96,83.9,16.86
1375,8,2025-04-25,98.89,83.74,16.82
1376,8,2025-04-26,98.86,83.75,16.79
1377,8,2025-04-27,98.83,83.81,16.83
1378,8,2025-04-28,98.79,83.75,16.82
1379,8,2025-04-29,98.77,83.87,16.84
1380,8,2025-04-30,98.75,83.99,16.9
1381,8,2025-05-01,98.75,83.98,16.91
1382,8,2025-05-02,98.71,84.03,16.84
1383,8,2025-05-03,98.7,84.01,16.88
1384,8,2025-05-04,98.68,84.12,16.89
1385,8,2025-05-05,98.67,84.27,16.91
1386,8,2025-05-06,98.65,84.09,16.82
1387,8,2025-05-07,98.68,84.14,16.84
1388,8,2025-05-08,98.67,83.98,16.92
1389,8,2025-05-09,98.64,83.89,16.94
1390,8,2025-05-10,98.64,83.79,16.95
1391,8,2025-05-11,98.61,83.84,16.83
1392,8,2025-05-12,98.52,83.76,16.75
1393,8,2025-05-13,98.48,83.59,16.79
1394,8,2025-05-14,98.42,83.64,16.81
1395,8,2025-05-15,98.37,83.55,16.87
1396,8,2025-05-16,98.36,83.55,16.88
1397,8,2025-05-17,98.38,83.57,16.93
1398,8,2025-05-18,98.39,83.41,16.91
1399,8,2025-05-19,98.25,83.31,16.89
1400,8,2025-05-20,98.22,83.36,16.93
1401,8,2025-05-21,98.19,83.26,16.88
1402,8,2025-05-22,98.09,83.16,16.86
1403,8,2025-05-23,98.07,83.17,16.84
1404,8,2025-05-24,98.04,83.18,16.86
1405,8,2025-05-25,98.01,83.28,16.86
1406,8,2025-05-26,97.97,83.29,16.94
1407,8,2025-05-27,98.02,83.17,16.9
1408,8,2025-05-28,97.99,83.22,17.0
1409,8,2025-05-29,97.94,83.1,17.0
1410,8,2025-05-30,97.92,83.25,17.0
1411,8,2025-05-31,97.95,83.35,16.99
1412,8,2025-06-01,97.96,83.29,17.06
1413,8,2025-06-02,97.99,83.29,17.08
1414,8,2025-06-03,97.99,83.39,17.05
1415,8,2025-06-04,97.93,83.38,17.08
1416,8,2025-06-05,97.9,83.25,17.01
1417,8,2025-06-06,97.8,83.21,16.92
1418,8,2025-06-07,97.78,83.25,16.84
1419,8,2025-06-08,97.8,83.2,16.84
1420,8,2025-06-09,97.83,83.31,16.91
1421,8,2025-06-10,97.74,83.22,16.9
1422,8,2025-06-11,97.72,83.16,16.95
1423,8,2025-06-12,97.69,83.05,16.92
1424,8,2025-06-13,97.65,83.07,16.94
1425,8,2025-06-14,97.68,83.13,16.92
1426,8,2025-06-15,97.65,83.16,16.84
1427,8,2025-06-16,97.59,83.11,16.77
1428,8,2025-06-17,97.59,83.27,16.83
1429,8,2025-06-18,97.52,83.33,16.82
1430,8,2025-06-19,97.46,83.15,16.8
1431,8,2025-06-20,97.44,83.22,16.81
1432,8,2025-06-21,97.38,83.21,16.72
1433,8,2025-06-22,97.35,83.18,16.75
1434,8,2025-06-23,97.34,83.21,16.84
1435,8,2025-06-24,97.29,83.28,16.77
1436,8,2025-06-25,97.26,83.3,16.76
1437,8,2025-06-26,97.2,83.34,16.78
1438,8,2025-06-27,97.15,83.31,16.79
1439,8,2025-06-28,97.09,83.22,16.69
1440,8,2025-06-29,97.04,83.23,16.75
1441,9,2025-01-01,77.55,75.99,8.01
1442,9,2025-01-02,77.53,75.97,8.01
1443,9,2025-01-03,77.46,75.97,8.04
1444,9,2025-01-04,77.42,75.8,7.98
1445,9,2025-01-05,77.35,75.75,8.0
1446,9,2025-01-06,77.36,75.81,7.96
1447,9,2025-01-07,77.34,75.88,7.97
1448,9,2025-01-08,77.33,75.86,7.97
1449,9,2025-01-09,77.29,75.73,7.91
1450,9,2025-01-10,77.24,75.52,7.9
1451,9,2025-01-11,77.2,75.35,7.91
1452,9,2025-01-12,77.17,75.35,7.85
1453,9,2025-01-13,77.21,75.36,7.81
1454,9,2025-01-14,77.2,75.4,7.82
1455,9,2025-01-15,77.17,75.45,7.78
1456,9,2025-01-16,77.14,75.46,7.73
1457,9,2025-01-17,77.21,75.5,7.72
1458,9,2025-01-18,77.12,75.36,7.77
1459,9,2025-01-19,77.12,75.35,7.8
1460,9,2025-01-20,77.1,75.3,7.8
1461,9,2025-01-21,77.06,75.24,7.85
1462,9,2025-01-22,77.02,75.21,7.83
1463,9,2025-01-23,76.98,75.24,7.85
1464,9,2025-01-24,76.99,75.24,7.87
1465,9,2025-01-25,76.95,75.07,7.84
1466,9,2025-01-26,76.92,75.09,7.85
1467,9,2025-01-27,76.89,75.11,7.85
1468,9,2025-01-28,76.86,75.13,7.8
1469,9,2025-01-29,76.85,75.17,7.79
1470,9,2025-01-30,76.87,75.23,7.7
1471,9,2025-01-31,76.83,75.31,7.76
1472,9,2025-02-01,76.81,75.23,7.8
1473,9,2025-02-02,76.7,75.2,7.72
1474,9,2025-02-03,76.65,75.07,7.69
1475,9,2025-02-04,76.6,75.1,7.68
1476,9,2025-02-05,76.6,75.15,7.75
1477,9,2025-02-06,76.61,75.0,7.71
1478,9,2025-02-07,76.55,75.03,7.69
1479,9,2025-02-08,76.54,75.02,7.69
1480,9,2025-02-09,76.56,75.04,7.69
1481,9,2025-02-10,76.6,75.07,7.64
1482,9,2025-02-11,76.59,75.0,7.67
1483,9,2025-02-12,76.54,74.96,7.68
1484,9,2025-02-13,76.49,74.85,7.71
1485,9,2025-02-14,76.45,74.84,7.66
1486,9,2025-02-15,76.44,74.79,7.67
1487,9,2025-02-16,76.4,74.7,7.62
1488,9,2025-02-17,76.41,74.76,7.61
1489,9,2025-02-18,76.42,74.79,7.63
1490,9,2025-02-19,76.42,74.93,7.62
1491,9,2025-02-20,76.36,74.89,7.62
1492,9,2025-02-21,76.31,74.83,7.63
1493,9,2025-02-22,76.27,74.79,7.7
1494,9,2025-02-23,76.25,74.63,7.77
1495,9,2025-02-24,76.19,74.56,7.75
1496,9,2025-02-25,76.15,74.49,7.77
1497,9,2025-02-26,76.11,74.47,7.69
1498,9,2025-02-27,76.08,74.39,7.71
1499,9,2025-02-28,76.06,74.43,7.77
1500,9,2025-03-01,76.02,74.41,7.75
1501,9,2025-03-02,76.0,74.29,7.62
1502,9,2025-03-03,76.01,74.23,7.73
1503,9,2025-03-04,75.99,74.18,7.74
1504,9,2025-03-05,75.88,74.12,7.73
1505,9,2025-03-06,75.87,74.17,7.7
1506,9,2025-03-07,75.86,74.22,7.65
1507,9,2025-03-08,75.87,74.16,7.64
1508,9,2025-03-09,75.84,73.99,7.67
1509,9,2025-03-10,75.82,73.98,7.66
1510,9,2025-03-11,75.79,74.02,7.69
1511,9,2025-03-12,75.69,74.04,7.7
1512,9,2025-03-13,75.67,74.05,7.65
1513,9,2025-03-14,75.64,74.08,7.65
1514,9,2025-03-15,75.66,73.92,7.58
1515,9,2025-03-16,75.63,73.99,7.55
1516,9,2025-03-17,75.63,74.07,7.53
1517,9,2025-03-18,75.63,74.17,7.59
1518,9,2025-03-19,75.61,74.21,7.62
1519,9,2025-03-20,75.61,74.22,7.58
1520,9,2025-03-21,75.55,74.18,7.57
1521,9,2025-03-22,75.52,74.24,7.54
1522,9,2025-03-23,75.51,74.22,7.51
1523,9,2025-03-24,75.48,74.17,7.53
1524,9,2025-03-25,75.43,74.08,7.43
1525,9,2025-03-26,75.43,74.05,7.38
1526,9,2025-03-27,75.37,73.8,7.35
1527,9,2025-03-28,75.3,73.72,7.27
1528,9,2025-03-29,75.25,73.6,7.24
1529,9,2025-03-30,75.2,73.38,7.29
1530,9,2025-03-31,75.2,73.45,7.26
1531,9,2025-04-01,75.16,73.31,7.18
1532,9,2025-04-02,75.13,73.2,7.2
1533,9,2025-04-03,75.08,73.08,7.18
1534,9,2025-04-04,75.03,73.07,7.14
1535,9,2025-04-05,74.99,72.93,7.08
1536,9,2025-04-06,74.99,72.82,7.06
1537,9,2025-04-07,74.95,72.81,7.11
1538,9,2025-04-08,74.93,72.8,7.12
1539,9,2025-04-09,74.9,72.71,7.03
1540,9,2025-04-10,74.87,72.74,7.05
1541,9,2025-04-11,74.78,72.49,7.09
1542,9,2025-04-12,74.75,72.3,7.01
1543,9,2025-04-13,74.7,72.24,6.97
1544,9,2025-04-14,74.63,72.12,7.0
1545,9,2025-04-15,74.63,72.13,7.04
1546,9,2025-04-16,74.62,72.14,7.01
1547,9,2025-04-17,74.62,72.07,6.98
1548,9,2025-04-18,74.59,72.1,7.01
1549,9,2025-04-19,74.58,72.08,6.93
1550,9,2025-04-20,74.65,72.24,6.94
1551,9,2025-04-21,74.62,72.14,6.84
1552,9,2025-04-22,74.59,72.16,6.89
1553,9,2025-04-23,74.58,72.08,6.93
1554,9,2025-04-24,74.54,71.98,6.89
1555,9,2025-04-25,74.53,72.02,6.88
1556,9,2025-04-26,74.51,71.91,6.9
1557,9,2025-04-27,74.45,71.79,6.87
1558,9,2025-04-28,74.44,71.75,6.88
1559,9,2025-04-29,74.43,71.63,6.97
1560,9,2025-04-30,74.35,71.63,7.01
1561,9,2025-05-01,74.29,71.46,6.98
1562,9,2025-05-02,74.28,71.42,7.0
1563,9,2025-05-03,74.24,71.44,7.08
1564,9,2025-05-04,74.26,71.49,7.06
1565,9,2025-05-05,74.22,71.32,7.03
1566,9,2025-05-06,74.18,71.36,7.08
1567,9,2025-05-07,74.15,71.24,7.06
1568,9,2025-05-08,74.1,71.22,7.01
1569,9,2025-05-09,74.07,71.27,7.02
1570,9,2025-05-10,74.04,71.22,7.06
1571,9,2025-05-11,74.03,71.31,7.06
1572,9,2025-05-12,74.0,71.39,6.95
1573,9,2025-05-13,73.98,71.49,6.89
1574,9,2025-05-14,73.95,71.37,6.94
1575,9,2025-05-15,73.87,71.29,6.95
1576,9,2025-05-16,73.85,71.35,6.93
1577,9,2025-05-17,73.88,71.25,6.93
1578,9,2025-05-18,73.86,71.16,6.91
1579,9,2025-05-19,73.78,71.11,6.95
1580,9,2025-05-20,73.8,71.24,6.93
1581,9,2025-05-21,73.76,71.08,6.87
1582,9,2025-05-22,73.73,71.02,6.87
1583,9,2025-05-23,73.73,71.09,6.9
1584,9,2025-05-24,73.7,71.11,6.84
1585,9,2025-05-25,73.64,70.93,6.85
1586,9,2025-05-26,73.62,70.78,6.77
1587,9,2025-05-27,73.59,70.85,6.81
1588,9,2025-05-28,73.57,70.85,6.74
1589,9,2025-05-29,73.56,70.9,6.73
1590,9,2025-05-30,73.53,71.01,6.71
1591,9,2025-05-31,73.53,70.97,6.73
1592,9,2025-06-01,73.5,70.85,6.79
1593,9,2025-06-02,73.4,70.82,6.84
1594,9,2025-06-03,73.39,70.82,6.85
1595,9,2025-06-04,73.29,70.7,6.8
1596,9,2025-06-05,73.32,70.79,6.78
1597,9,2025-06-06,73.24,70.6,6.78
1598,9,2025-06-07,73.22,70.54,6.77
1599,9,2025-06-08,73.14,70.39,6.81
1600,9,2025-06-09,73.12,70.3,6.68
1601,9,2025-06-10,73.03,70.21,6.64
1602,9,2025-06-11,73.04,70.25,6.65
1603,9,2025-06-12,73.01,70.02,6.71
1604,9,2025-06-13,72.97,69.99,6.68
1605,9,2025-06-14,72.91,69.9,6.63
1606,9,2025-06-15,72.88,69.86,6.66
1607,9,2025-06-16,72.9,69.87,6.71
1608,9,2025-06-17,72.88,69.91,6.73
1609,9,2025-06-18,72.89,69.91,6.71
1610,9,2025-06-19,72.85,69.85,6.72
1611,9,2025-06-20,72.85,69.81,6.68
1612,9,2025-06-21,72.81,69.79,6.75
1613,9,2025-06-22,72.79,69.74,6.65
1614,9,2025-06-23,72.79,69.75,6.67
1615,9,2025-06-24,72.79,69.83,6.67
1616,9,2025-06-25,72.79,69.81,6.62
1617,9,2025-06-26,72.77,69.91,6.57
1618,9,2025-06-27,72.8,69.96,6.55
1619,9,2025-06-28,72.77,69.98,6.52
1620,9,2025-06-29,72.7,70.07,6.47
1621,10,2025-01-01,65.04,74.84,26.17
1622,10,2025-01-02,64.98,74.73,26.25
1623,10,2025-01-03,64.91,74.63,26.21
1624,10,2025-01-04,64.83,74.52,26.23
1625,10,2025-01-05,64.76,74.55,26.18
1626,10,2025-01-06,64.71,74.43,26.17
1627,10,2025-01-07,64.64,74.37,26.3
1628,10,2025-01-08,64.58,74.32,26.26
1629,10,2025-01-09,64.52,74.21,26.19
1630,10,2025-01-10,64.46,74.05,26.12
1631,10,2025-01-11,64.39,74.02,26.07
1632,10,2025-01-12,64.32,73.99,26.04
1633,10,2025-01-13,64.24,73.83,26.05
1634,10,2025-01-14,64.19,73.78,26.05
1635,10,2025-01-15,64.11,73.79,26.06
1636,10,2025-01-16,64.04,73.9,26.08
1637,10,2025-01-17,63.98,73.84,26.11
1638,10,2025-01-18,63.91,73.76,26.08
1639,10,2025-01-19,63.85,73.61,26.1
1640,10,2025-01-20,63.8,73.54,26.05
1641,10,2025-01-21,63.72,73.53,26.06
1642,10,2025-01-22,63.64,73.51,26.04
1643,10,2025-01-23,63.57,73.32,26.09
1644,10,2025-01-24,63.52,73.31,26.14
1645,10,2025-01-25,63.44,73.31,26.04
1646,10,2025-01-26,63.4,73.44,26.1
1647,10,2025-01-27,63.34,73.34,26.01
1648,10,2025-01-28,63.28,73.35,25.95
1649,10,2025-01-29,63.23,73.39,25.94
1650,10,2025-01-30,63.16,73.32,25.95
1651,10,2025-01-31,63.11,73.21,25.9
1652,10,2025-02-01,63.06,73.09,25.95
1653,10,2025-02-02,63.01,72.99,25.96
1654,10,2025-02-03,62.93,72.99,25.88
1655,10,2025-02-04,62.86,72.78,25.89
1656,10,2025-02-05,62.81,72.68,25.84
1657,10,2025-02-06,62.76,72.62,25.84
1658,10,2025-02-07,62.7,72.55,25.86
1659,10,2025-02-08,62.63,72.39,25.76
1660,10,2025-02-09,62.57,72.37,25.76
1661,10,2025-02-10,62.49,72.41,25.78
1662,10,2025-02-11,62.44,72.38,25.75
1663,10,2025-02-12,62.38,72.33,25.73
1664,10,2025-02-13,62.32,72.21,25.68
1665,10,2025-02-14,62.25,72.09,25.66
1666,10,2025-02-15,62.2,72.11,25.57
1667,10,2025-02-16,62.13,72.07,25.59
1668,10,2025-02-17,62.06,72.03,25.65
1669,10,2025-02-18,61.99,72.04,25.73
1670,10,2025-02-19,61.93,71.96,25.69
1671,10,2025-02-20,61.88,71.97,25.7
1672,10,2025-02-21,61.81,71.97,25.7
1673,10,2025-02-22,61.77,71.91,25.63
1674,10,2025-02-23,61.68,71.86,25.59
1675,10,2025-02-24,61.61,71.85,25.54
1676,10,2025-02-25,61.53,71.68,25.61
1677,10,2025-02-26,61.49,71.58,25.66
1678,10,2025-02-27,61.42,71.58,25.65
1679,10,2025-02-28,61.34,71.55,25.74
1680,10,2025-03-01,61.27,71.45,25.77
1681,10,2025-03-02,61.2,71.33,25.69
1682,10,2025-03-03,61.15,71.34,25.75
1683,10,2025-03-04,61.07,71.19,25.75
1684,10,2025-03-05,61.01,70.94,25.72
1685,10,2025-03-06,60.97,70.85,25.71
1686,10,2025-03-07,60.9,70.91,25.7
1687,10,2025-03-08,60.84,70.99,25.65
1688,10,2025-03-09,60.76,70.97,25.66
1689,10,2025-03-10,60.69,70.91,25.64
1690,10,2025-03-11,60.63,70.8,25.63
1691,10,2025-03-12,60.56,70.81,25.7
1692,10,2025-03-13,60.5,70.73,25.69
1693,10,2025-03-14,60.44,70.74,25.66
1694,10,2025-03-15,60.37,70.73,25.7
1695,10,2025-03-16,60.32,70.72,25.69
1696,10,2025-03-17,60.26,70.63,25.71
1697,10,2025-03-18,60.19,70.56,25.7
1698,10,2025-03-19,60.13,70.57,25.66
1699,10,2025-03-20,60.07,70.47,25.55
1700,10,2025-03-21,60.0,70.59,25.45
1701,10,2025-03-22,59.94,70.62,25.44
1702,10,2025-03-23,59.88,70.59,25.51
1703,10,2025-03-24,59.83,70.49,25.53
1704,10,2025-03-25,59.76,70.49,25.51
1705,10,2025-03-26,59.7,70.57,25.44
1706,10,2025-03-27,59.65,70.56,25.4
1707,10,2025-03-28,59.58,70.45,25.41
1708,10,2025-03-29,59.51,70.38,25.33
1709,10,2025-03-30,59.46,70.27,25.34
1710,10,2025-03-31,59.43,70.04,25.25
1711,10,2025-04-01,59.38,70.01,25.19
1712,10,2025-04-02,59.3,69.93,25.14
1713,10,2025-04-03,59.22,69.8,25.13
1714,10,2025-04-04,59.14,69.67,25.01
1715,10,2025-04-05,59.08,69.6,24.96
1716,10,2025-04-06,59.01,69.55,24.88
1717,10,2025-04-07,58.96,69.52,24.73
1718,10,2025-04-08,58.89,69.35,24.71
1719,10,2025-04-09,58.84,69.28,24.69
1720,10,2025-04-10,58.78,69.11,24.77
1721,10,2025-04-11,58.73,68.98,24.75
1722,10,2025-04-12,58.68,68.78,24.71
1723,10,2025-04-13,58.61,68.56,24.67
1724,10,2025-04-14,58.55,68.53,24.74
1725,10,2025-04-15,58.49,68.46,24.75
1726,10,2025-04-16,58.41,68.44,24.73
1727,10,2025-04-17,58.35,68.56,24.75
1728,10,2025-04-18,58.29,68.53,24.77
1729,10,2025-04-19,58.24,68.47,24.72
1730,10,2025-04-20,58.17,68.49,24.77
1731,10,2025-04-21,58.11,68.29,24.8
1732,10,2025-04-22,58.06,68.13,24.83
1733,10,2025-04-23,57.99,68.1,24.78
1734,10,2025-04-24,57.92,68.16,24.92
1735,10,2025-04-25,57.86,68.09,24.87
1736,10,2025-04-26,57.78,68.05,24.79
1737,10,2025-04-27,57.72,68.04,24.85
1738,10,2025-04-28,57.66,68.03,24.83
1739,10,2025-04-29,57.59,67.94,24.82
1740,10,2025-04-30,57.52,67.99,24.72
1741,10,2025-05-01,57.45,68.05,24.7
1742,10,2025-05-02,57.39,68.13,24.71
1743,10,2025-05-03,57.32,68.09,24.81
1744,10,2025-05-04,57.25,68.09,24.79
1745,10,2025-05-05,57.18,68.04,24.71
1746,10,2025-05-06,57.13,67.95,24.64
1747,10,2025-05-07,57.07,67.85,24.75
1748,10,2025-05-08,57.0,67.93,24.7
1749,10,2025-05-09,56.92,67.86,24.68
1750,10,2025-05-10,56.84,67.73,24.6
1751,10,2025-05-11,56.78,67.65,24.57
1752,10,2025-05-12,56.73,67.71,24.5
1753,10,2025-05-13,56.66,67.55,24.5
1754,10,2025-05-14,56.6,67.4,24.46
1755,10,2025-05-15,56.52,67.26,24.45
1756,10,2025-05-16,56.47,67.33,24.46
1757,10,2025-05-17,56.4,67.24,24.53
1758,10,2025-05-18,56.35,67.1,24.48
1759,10,2025-05-19,56.28,67.12,24.54
1760,10,2025-05-20,56.23,67.08,24.53
1761,10,2025-05-21,56.18,67.09,24.53
1762,10,2025-05-22,56.12,67.04,24.49
1763,10,2025-05-23,56.06,67.06,24.43
1764,10,2025-05-24,55.98,67.06,24.35
1765,10,2025-05-25,55.92,67.07,24.33
1766,10,2025-05-26,55.87,66.92,24.33
1767,10,2025-05-27,55.8,66.88,24.24
1768,10,2025-05-28,55.75,66.64,24.28
1769,10,2025-05-29,55.7,66.66,24.26
1770,10,2025-05-30,55.65,66.61,24.24
1771,10,2025-05-31,55.57,66.5,24.17
1772,10,2025-06-01,55.52,66.37,24.19
1773,10,2025-06-02,55.47,66.38,24.18
1774,10,2025-06-03,55.4,66.43,24.16
1775,10,2025-06-04,55.32,66.26,24.11
1776,10,2025-06-05,55.25,66.09,24.07
1777,10,2025-06-06,55.17,65.89,24.03
1778,10,2025-06-07,55.11,65.77,24.11
1779,10,2025-06-08,55.06,65.6,24.1
1780,10,2025-06-09,55.01,65.68,24.08
1781,10,2025-06-10,54.96,65.54,24.02
1782,10,2025-06-11,54.88,65.45,24.06
1783,10,2025-06-12,54.81,65.43,23.99
1784,10,2025-06-13,54.73,65.33,24.03
